Costs[kCHF] 
SCENARIO,1,
FUELCOST,382.902225,
ELECCOST,7162.225184,
CAPEX,233.942744,
Costs[kCHF] 
SCENARIO,1,
FUELCOST,382.902225,
ELECCOST,7162.225184,
CAPEX,233.942744,
Costs[kCHF] 
SCENARIO,1,
FUELCOST,382.902225,
ELECCOST,7162.225184,
CAPEX,233.942744,
Costs[kCHF] 
SCENARIO,1,
FUELCOST,382.902225,
ELECCOST,7162.225184,
CAPEX,233.942744,
